"id","name","cost","converted_cost","type","text","stats","rarity"
183063,"Consecrate","{1}{W/B}",6,"Instant","Exile target card from a graveyard.\nDraw a card.",,"uncommon"
198403,"Profane Insight","{2}{B}",1,"Instant - Adventure","You draw a card and you lose 1 life. (Then exile this card. You may cast the creature later from exile.)",,"uncommon"
182206,"Imperious Oligarch","{W}{B}",2,"Creature - Human Cleric","Vigilance\nAfterlife 1 (When this creature dies, create a 1/1 white and black Spirit creature token with flying.)","2/1","common"
183182,"Domri, Chaos Bringer","{2}{R}{G}",4,"Legendary Planeswalker - Domri","[+1]: Add {R} or {G}. If that mana is spent on a creature spell, it gains riot. (It enters the battlefield with your choice of a +1/+1 counter or haste.)\n[−3]: Look at the top four cards of your library. You may reveal up to two creature cards from among them and put them into your hand. Put the rest on the bottom of your library in a random order.\n[−8]: You get an emblem with ""At the beginning of each end step, create a 4/4 red and green Beast creature token with trample.""","5","mythic"
176407,"Golgari Guildgate",,0,"Land - Gate","Golgari Guildgate enters the battlefield tapped.\n{T}: Add {B} or {G}.",,"common"
198387,"Welcome Home","{5}{G}{G}",1,"Sorcery - Adventure","Create three 2/2 green Bear creature tokens. (Then exile this card. You may cast the creature later from exile.)",,"uncommon"
198710,"Once Upon a Time","{1}{G}",2,"Instant","If this spell is the first spell you've cast this game, you may cast it without paying its mana cost.\nLook at the top five cards of your library. You may reveal a creature or land card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",,"rare"
176939,"Veiled Shade","{2}{B}",3,"Creature - Shade","{1}{B}: Veiled Shade gets +1/+1 until end of turn.","2/2","common"
183076,"Biogenic Upgrade","{4}{G}{G}",6,"Sorcery","Distribute three +1/+1 counters among one, two, or three target creatures, then double the number of +1/+1 counters on each of those creatures.",,"uncommon"
199519,"Lash of Thorns","{B}",1,"Instant","Target creature gets +2/+1 and gains deathtouch until end of turn.",,"common"
183313,"Incubation Druid","{1}{G}",2,"Creature - Elf Druid","{T}: Add one mana of any type that a land you control could produce. If Incubation Druid has a +1/+1 counter on it, add three mana of that type instead.\n{3}{G}{G}: Adapt 3. (If this creature has no +1/+1 counters on it, put three +1/+1 counters on it.)","0/2","rare"
187212,"Davriel's Shadowfugue","{3}{B}",4,"Sorcery","Target player discards two cards and loses 2 life.",,"common"
182841,"Stomping Ground",,0,"Land - Mountain Forest","({T}: Add {R} or {G}.)\nAs Stomping Ground enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",,"rare"
188388,"Awakening of Vitu-Ghazi","{3}{G}{G}",5,"Instant","Put nine +1/+1 counters on target land you control. It becomes a legendary 0/0 Elemental creature with haste named Vitu-Ghazi. It's still a land.",,"rare"
183248,"Hero of Precinct One","{1}{W}",2,"Creature - Human Warrior","Whenever you cast a multicolored spell, create a 1/1 white Human creature token.","2/2","rare"
183388,"Sentinel's Mark","{1}{W}",2,"Enchantment - Aura","Flash\nEnchant creature\nEnchanted creature gets +1/+2 and has vigilance.\nAddendum - When Sentinel's Mark enters the battlefield, if you cast it during your main phase, enchanted creature gains lifelink until end of turn.",,"uncommon"
192524,"Atemsis, All-Seeing","{3}{U}{U}{U}",6,"Legendary Creature - Sphinx","Flying\n{2}{U}, {T}: Draw two cards, then discard a card.\nWhenever Atemsis, All-Seeing deals damage to an opponent, you may reveal your hand. If cards with at least six different converted mana costs are revealed this way, that player loses the game.","4/5","rare"
199509,"Venture Deeper","{U}",1,"Sorcery - Adventure","Target player puts the top four cards of their library into their graveyard. (Then exile this card. You may cast the creature later from exile.)",,"common"
199005,"Raging Redcap","{2}{R}",3,"Creature - Goblin Knight","Double strike","1/2","common"
176725,"Hunted Witness","{W}",1,"Creature - Human","When Hunted Witness dies, create a 1/1 white Soldier creature token with lifelink.","1/1","common"
192890,"Vengeful Warchief","{4}{B}",5,"Creature - Orc Warrior","Whenever you lose life for the first time each turn, put a +1/+1 counter on Vengeful Warchief. (Damage causes loss of life.)","4/4","uncommon"
176418,"District Guide","{2}{G}",3,"Creature - Elf Scout","When District Guide enters the battlefield, you may search your library for a basic land card or Gate card, reveal it, put it into your hand, then shuffle your library.","2/2","uncommon"
176782,"Dispersal","{3}{U}{B}",7,"Instant","Each opponent returns a nonland permanent they control with the highest converted mana cost among permanents they control to its owner's hand, then discards a card.",,"uncommon"
188900,"Dreadmalkin","{B}",1,"Creature - Zombie Cat","Menace (This creature can't be blocked except by two or more creatures.)\n{2}{B}, Sacrifice another creature or planeswalker: Put two +1/+1 counters on Dreadmalkin.","1/1","uncommon"
198792,"Mesmeric Glare","{2}{U}",2,"Instant - Adventure","Counter target spell with converted mana cost 3 or less. (Then exile this card. You may cast the creature later from exile.)",,"uncommon"
182959,"Ravager Wurm","{3}{R}{G}{G}",6,"Creature - Wurm","Riot (This creature enters the battlefield with your choice of a +1/+1 counter or haste.)\nWhen Ravager Wurm enters the battlefield, choose up to one -\n• Ravager Wurm fights target creature you don't control.\n• Destroy target land with an activated ability that isn't a mana ability.","4/5","mythic"
192880,"Fathom Fleet Cutthroat","{3}{B}",4,"Creature - Human Pirate","When Fathom Fleet Cutthroat enters the battlefield, destroy target creature an opponent controls that was dealt damage this turn.","3/3","common"
176411,"Selesnya Guildgate",,0,"Land - Gate","Selesnya Guildgate enters the battlefield tapped.\n{T}: Add {G} or {W}.",,"common"
192675,"Wind-Scarred Crag",,0,"Land","Wind-Scarred Crag enters the battlefield tapped.\nWhen Wind-Scarred Crag enters the battlefield, you gain 1 life.\n{T}: Add {R} or {W}.",,"common"
188207,"Tomik, Distinguished Advokist","{W}{W}",2,"Legendary Creature - Human Advisor","Flying\nLands on the battlefield and land cards in graveyards can't be the targets of spells or abilities your opponents control.\nYour opponents can't play land cards from graveyards.","2/3","rare"
183406,"Tin Street Dodger","{R}",1,"Creature - Goblin Rogue","Haste\n{R}: Tin Street Dodger can't be blocked this turn except by creatures with defender.","1/1","uncommon"
189031,"Huatli, the Sun's Heart","{2}{G/W}",3,"Legendary Planeswalker - Huatli","Each creature you control assigns combat damage equal to its toughness rather than its power.\n[−3]: You gain life equal to the greatest toughness among creatures you control.","7","uncommon"
199004,"Glass Casket","{1}{W}",2,"Artifact","When Glass Casket enters the battlefield, exile target creature an opponent controls with converted mana cost 3 or less until Glass Casket leaves the battlefield.",,"uncommon"
188869,"Ironclad Krovod","{3}{W}",4,"Creature - Beast",,"2/5","common"
176922,"Douser of Lights","{4}{B}",5,"Creature - Horror",,"4/5","common"
198551,"Seasonal Ritual","{G}",3,"Sorcery - Adventure","Add one mana of any color. (Then exile this card. You may cast the creature later from exile.)",,"common"
188513,"Firemind Vessel","{4}",4,"Artifact","Firemind Vessel enters the battlefield tapped.\n{T}: Add two mana of different colors.",,"uncommon"
192988,"Bristling Boar","{3}{G}",4,"Creature - Boar","Bristling Boar can't be blocked by more than one creature.","4/3","common"
192855,"Griffin Protector","{3}{W}",4,"Creature - Griffin","Flying\nWhenever another creature enters the battlefield under your control, Griffin Protector gets +1/+1 until end of turn.","2/3","common"
192888,"Unholy Indenture","{2}{B}",3,"Enchantment - Aura","Enchant creature\nWhen enchanted creature dies, return that card to the battlefield under your control with a +1/+1 counter on it.",,"common"
176933,"Mephitic Vapors","{2}{B}",3,"Sorcery","All creatures get -1/-1 until end of turn.\nSurveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on the top of your library in any order.)",,"common"
192887,"Soul Salvage","{2}{B}",3,"Sorcery","Return up to two target creature cards from your graveyard to your hand.",,"common"
175172,"Boros Challenger","{R}{W}",2,"Creature - Human Soldier","Mentor (Whenever this creature attacks, put a +1/+1 counter on target attacking creature with lesser power.)\n{2}{R}{W}: Boros Challenger gets +1/+1 until end of turn.","2/3","uncommon"
183179,"Hackrobat","{1}{B}{R}",3,"Creature - Human Rogue","Spectacle {B}{R} (You may cast this spell for its spectacle cost rather than its mana cost if an opponent lost life this turn.)\n{B}: Hackrobat gains deathtouch until end of turn.\n{R}: Hackrobat gets +2/-2 until end of turn.","2/3","uncommon"
192820,"Gods Willing","{W}",1,"Instant","Target creature you control gains protection from the color of your choice until end of turn. (It can't be blocked, targeted, dealt damage, enchanted, or equipped by anything of that color.)\nScry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)",,"uncommon"
187241,"Sorin's Thirst","{B}{B}",2,"Instant","Sorin's Thirst deals 2 damage to target creature and you gain 2 life.",,"common"
192980,"Hostile Minotaur","{3}{R}",4,"Creature - Minotaur","Haste (This creature can attack and {T} as soon as it comes under your control.)","3/3","common"
188318,"Turret Ogre","{3}{R}",4,"Creature - Ogre Warrior","Reach\nWhen Turret Ogre enters the battlefield, if you control another creature with power 4 or greater, Turret Ogre deals 2 damage to each opponent.","4/3","common"
199387,"Brazen Borrower","{1}{U}{U}",3,"Creature - Faerie Rogue","Flash\nFlying\nBrazen Borrower can block only creatures with flying.","3/1","mythic"
183030,"Zhur-Taa Goblin","{R}{G}",2,"Creature - Goblin Berserker","Riot (This creature enters the battlefield with your choice of a +1/+1 counter or haste.)","2/2","uncommon"
188862,"Ugin, the Ineffable","{6}",6,"Legendary Planeswalker - Ugin","Colorless spells you cast cost {2} less to cast.\n[+1]: Exile the top card of your library face down and look at it. Create a 2/2 colorless Spirit creature token. When that token leaves the battlefield, put the exiled card into your hand.\n[−3]: Destroy target permanent that's one or more colors.","4","rare"
176572,"League Guildmage","{U}{R}",2,"Creature - Human Wizard","{3}{U}, {T}: Draw a card.\n{X}{R}, {T}: Copy target instant or sorcery spell you control with converted mana cost X. You may choose new targets for the copy.","2/2","uncommon"
187198,"Naga Eternal","{2}{U}",3,"Creature - Zombie Naga",,"3/2","common"
175577,"Response","{R/W}{R/W}",7,"Instant","Response deals 5 damage to target attacking or blocking creature.",,"rare"
199284,"Castle Vantress",,0,"Land","Castle Vantress enters the battlefield tapped unless you control an Island.\n{T}: Add {U}.\n{2}{U}{U}, {T}: Scry 2.",,"rare"
199323,"Syr Faren, the Hengehammer","{G}{G}",2,"Legendary Creature - Human Knight","Whenever Syr Faren, the Hengehammer attacks, another target attacking creature gets +X/+X until end of turn, where X is Syr Faren's power.","2/2","uncommon"
188630,"Nicol Bolas, Dragon-God","{U}{B}{B}{B}{R}",5,"Legendary Planeswalker - Bolas","Nicol Bolas, Dragon-God has all loyalty abilities of all other planeswalkers on the battlefield.\n[+1]: You draw a card. Each opponent exiles a card from their hand or a permanent they control.\n[−3]: Destroy target creature or planeswalker.\n[−8]: Each opponent who doesn't control a legendary creature or planeswalker loses the game.","4","mythic"
198402,"Smitten Swordmaster","{1}{B}",2,"Creature - Human Knight","Lifelink","2/1","common"
198408,"Fireborn Knight","{R/W}{R/W}{R/W}{R/W}",4,"Creature - Human Knight","Double strike\n{R/W}{R/W}{R/W}{R/W}: Fireborn Knight gets +1/+1 until end of turn.","2/3","uncommon"
192822,"Apostle of Purifying Light","{1}{W}",2,"Creature - Human Cleric","Protection from black (This creature can't be blocked, targeted, dealt damage, enchanted, or equipped by anything black.)\n{2}: Exile target card from a graveyard.","2/1","uncommon"
